,pdb_name,has_sugar_names,has_L,has_D,type
13349,4Y2D,True,False,True,"2,6-ANHYDRO-1-DEOXY-D-GALACTITOL"
13350,4Y4F,True,False,True,N-ACETYL-D-GLUCOSAMINE
13351,4Y4F,True,False,True,"(1R)-1,5-anhydro-1-[(1E,3S,4S,5R)-4,5-dihydroxy-3-(nonacosanoylamino)nonadec-1-en-1-yl]-D-galactitol"
13352,4Y4H,True,False,True,N-ACETYL-D-GLUCOSAMINE
13353,4Y4H,True,False,True,"(1R)-1,5-anhydro-1-{(1E,3S,4S,5R)-4,5-dihydroxy-3-[(8-phenyloctanoyl)amino]nonadec-1-en-1-yl}-D-galactitol"
13354,4Y4K,True,False,True,N-ACETYL-D-GLUCOSAMINE
13355,4Y4K,True,True,False,ALPHA-L-FUCOSE
13356,4Y4K,True,False,True,"(4Z)-9-[(1R,2R)-2-decylcyclopropyl]-N-[(2S,3S,4S)-1-(alpha-D-galactopyranosyloxy)-3,4-dihydroxyoctadecan-2-yl]non-4-enamide"
13357,4Y55,True,False,True,N-ACETYL-D-GLUCOSAMINE
13358,4Y55,True,False,True,BETA-D-MANNOSE
13359,4Y55,True,False,True,ALPHA-D-MANNOSE
13360,4Y61,True,False,True,N-ACETYL-D-GLUCOSAMINE
13361,4Y63,True,True,True,octyl 2-O-(6-deoxy-alpha-L-galactopyranosyl)-beta-D-galactopyranoside
13362,4Y6N,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
13363,4Y6U,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
13364,4Y7E,True,False,True,BETA-D-MANNOSE
13365,4Y7F,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
13366,4Y7G,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
13367,4Y7U,True,False,True,2-(acetylamino)-3-O-[(1R)-1-carboxyethyl]-2-deoxy-1-O-phosphono-alpha-D-glucopyranose
13368,4Y9T,True,False,True,2-amino-2-deoxy-alpha-D-glucopyranose
13369,4Y9V,True,False,True,2-(acetylamino)-2-deoxy-beta-D-mannopyranuronic acid
13370,4Y9V,True,False,True,"2-(acetylamino)-2,6-dideoxy-alpha-D-galactopyranose"
13371,4Y9X,True,False,False,URIDINE-5'-DIPHOSPHATE-GLUCOSE
13372,4YAQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13373,4YAQ,True,True,False,ALPHA-L-FUCOSE
13374,4YCG,True,False,True,N-ACETYL-D-GLUCOSAMINE
13375,4YCI,True,False,True,N-ACETYL-D-GLUCOSAMINE
13376,4YCM,True,False,True,"(4S,5E,8S,9E,11S,13E,15E,18R)-8-methoxy-9,11-dimethyl-18-[(1Z,4E)-2-methylhexa-1,4-dien-1-yl]-2-oxooxacyclooctadeca-5,9,13,15-tetraen-4-yl 3-O-methyl-beta-D-glucopyranoside"
13377,4YD9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13378,4YD9,True,False,True,BETA-D-MANNOSE
13379,4YD9,True,False,True,ALPHA-D-MANNOSE
13380,4YDI,True,False,True,N-ACETYL-D-GLUCOSAMINE
13381,4YDJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13382,4YDK,True,False,True,N-ACETYL-D-GLUCOSAMINE
13383,4YDL,True,False,True,N-ACETYL-D-GLUCOSAMINE
13384,4YE4,True,False,True,N-ACETYL-D-GLUCOSAMINE
13385,4YEB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13386,4YEJ,True,False,True,ALPHA-D-GLUCOSE
13387,4YEJ,True,False,False,ALPHA D-GALACTOSE
13388,4YEJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13389,4YEJ,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
13390,4YEL,True,False,True,ALPHA-D-GLUCOSE
13391,4YEL,True,False,False,ALPHA D-GALACTOSE
13392,4YEL,True,False,True,N-ACETYL-D-GLUCOSAMINE
13393,4YEL,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
13394,4YES,True,False,True,N-ACETYL-D-GLUCOSAMINE
13395,4YFC,True,False,True,N-ACETYL-D-GLUCOSAMINE
13396,4YFC,True,True,False,BETA-L-FUCOSE
13397,4YFC,True,False,True,BETA-D-MANNOSE
13398,4YFD,True,False,True,N-ACETYL-D-GLUCOSAMINE
13399,4YFG,True,False,True,N-ACETYL-D-GLUCOSAMINE
13400,4YFL,True,False,True,N-ACETYL-D-GLUCOSAMINE
13401,4YFZ,True,False,True,BETA-D-GALACTOSE
13402,4YFZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13403,4YFZ,True,False,True,BETA-D-GLUCOSE
13404,4YG0,True,False,True,BETA-D-GALACTOSE
13405,4YG0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13406,4YG0,True,False,True,BETA-D-GLUCOSE
13407,4YG6,True,False,True,BETA-D-GALACTOSE
13408,4YG6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13409,4YG6,True,False,True,BETA-D-GLUCOSE
13410,4YH6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13411,4YH6,True,False,True,BETA-D-MANNOSE
13412,4YH6,True,False,True,ALPHA-D-MANNOSE
13413,4YH7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13414,4YH7,True,False,True,BETA-D-MANNOSE
13415,4YH7,True,False,True,ALPHA-D-MANNOSE
13416,4YI3,True,False,True,N-{[3-(biphenyl-4-yl)propanoyl]carbamoyl}-beta-D-glucopyranosylamine
13417,4YI5,True,False,True,N-({(2E)-3-[4-(propan-2-yl)phenyl]prop-2-enoyl}carbamoyl)-beta-D-glucopyranosylamine
13418,4YIV,True,False,True,N-ACETYL-D-GLUCOSAMINE
13419,4YIZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13420,4YIZ,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13421,4YJZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13422,4YK4,True,False,True,N-ACETYL-D-GLUCOSAMINE
13423,4YL0,True,False,False,B-OCTYLGLUCOSIDE
13424,4YLQ,True,False,True,BETA-D-GLUCOSE
13425,4YLQ,True,True,False,ALPHA-L-FUCOSE
13426,4YLZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13427,4YLZ,True,False,True,BETA-D-GALACTOSE
13428,4YM0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13429,4YM0,True,False,True,BETA-D-GALACTOSE
13430,4YM1,True,True,False,ALPHA-L-FUCOSE
13431,4YM2,True,False,False,O3-SULFONYLGALACTOSE
13432,4YM2,True,False,True,BETA-D-GLUCOSE
13433,4YMD,True,False,True,ALPHA-D-MANNOSE
13434,4YN0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13435,4YN1,True,False,True,N-ACETYL-D-GLUCOSAMINE
13436,4YN1,True,False,True,BETA-D-MANNOSE
13437,4YN2,True,False,True,N-ACETYL-D-GLUCOSAMINE
13438,4YN2,True,False,True,BETA-D-MANNOSE
13439,4YN3,True,False,True,N-ACETYL-D-GLUCOSAMINE
13440,4YN3,True,True,False,ALPHA-L-FUCOSE
13441,4YN3,True,False,True,BETA-D-MANNOSE
13442,4YN3,True,False,True,ALPHA-D-MANNOSE
13443,4YP2,True,False,True,N-ACETYL-D-GLUCOSAMINE
13444,4YQX,True,False,True,N-ACETYL-D-GLUCOSAMINE
13445,4YQX,True,True,False,ALPHA-L-FUCOSE
13446,4YS6,True,False,True,BETA-D-GLUCOSE
13447,4YU8,True,False,True,N-ACETYL-D-GLUCOSAMINE
13448,4YUU,True,False,False,"1,2-DISTEAROYL-MONOGALACTOSYL-DIGLYCERIDE"
13449,4YUU,True,False,False,DIGALACTOSYL DIACYL GLYCEROL (DGDG)
13450,4YUU,True,False,True,"1,2-DI-O-ACYL-3-O-[6-DEOXY-6-SULFO-ALPHA-D-GLUCOPYRANOSYL]-SN-GLYCEROL"
13451,4YW2,True,False,False,O-SIALIC ACID
13452,4YW2,True,False,True,BETA-D-GALACTOSE
13453,4YW6,True,False,True,N-[(2S)-6-amino-1-oxo-1-(pyrrolidin-1-yl)hexan-2-yl]-4-(beta-D-galactopyranosyloxy)benzamide
13454,4YW7,True,False,True,BETA-D-GALACTOSE
13455,4YWG,True,False,True,N-ACETYL-D-GLUCOSAMINE
13456,4YWT,True,False,True,N-ACETYL-D-GLUCOSAMINE
13457,4YY0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13458,4YY1,True,False,True,N-ACETYL-D-GLUCOSAMINE
13459,4YY1,True,False,False,O-SIALIC ACID
13460,4YY1,True,False,True,BETA-D-GALACTOSE
13461,4YY7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13462,4YY7,True,False,False,O-SIALIC ACID
13463,4YY7,True,False,True,BETA-D-GALACTOSE
13464,4YY9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13465,4YY9,True,False,True,BETA-D-MANNOSE
13466,4YYA,True,False,True,N-ACETYL-D-GLUCOSAMINE
13467,4YYA,True,False,False,O-SIALIC ACID
13468,4YYA,True,False,True,BETA-D-GALACTOSE
13469,4YYA,True,False,True,BETA-D-MANNOSE
13470,4YYB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13471,4YYB,True,False,False,O-SIALIC ACID
13472,4YYB,True,False,True,BETA-D-GALACTOSE
13473,4YYB,True,False,True,BETA-D-MANNOSE
13474,4YZ0,True,False,True,ALPHA-D-GALACTOPYRANURONIC ACID
13475,4YZ0,True,False,True,Beta-D-Galactopyranuronic acid
13476,4YZA,True,False,True,ALPHA-D-GALACTOPYRANURONIC ACID
13477,4YZA,True,False,True,Beta-D-Galactopyranuronic acid
13478,4YZQ,True,False,True,ALPHA-D-GALACTOPYRANURONIC ACID
13479,4YZQ,True,False,True,Beta-D-Galactopyranuronic acid
13480,4YZT,True,False,True,BETA-D-GLUCOSE
13481,4YZX,True,False,True,ALPHA-D-GALACTOPYRANURONIC ACID
13482,4YZX,True,False,True,Beta-D-Galactopyranuronic acid
13483,4Z03,True,False,True,ALPHA-D-GALACTOPYRANURONIC ACID
13484,4Z03,True,False,True,Beta-D-Galactopyranuronic acid
13485,4Z06,True,False,True,ALPHA-D-GALACTOPYRANURONIC ACID
13486,4Z0L,True,False,True,N-ACETYL-D-GLUCOSAMINE
13487,4Z0L,True,False,False,B-OCTYLGLUCOSIDE
13488,4Z0N,True,False,True,BETA-D-GALACTOSE
13489,4Z3E,True,False,True,BETA-D-GLUCOSE
13490,4Z3E,True,False,True,BETA-D-GALACTOSE
13491,4Z3E,True,False,True,N-ACETYL-D-GALACTOSAMINE
13492,4Z3E,True,False,False,ALPHA D-GALACTOSE
13493,4Z3F,True,False,False,O-SIALIC ACID
13494,4Z3F,True,False,True,BETA-D-GALACTOSE
13495,4Z3F,True,False,True,N-ACETYL-D-GALACTOSAMINE
13496,4Z3F,True,False,False,ALPHA D-GALACTOSE
13497,4Z3F,True,False,True,BETA-D-GLUCOSE
13498,4Z3G,True,False,True,BETA-D-GALACTOSE
13499,4Z3G,True,False,False,ALPHA D-GALACTOSE
13500,4Z3H,True,False,True,BETA-D-GALACTOSE
13501,4Z3H,True,False,False,ALPHA D-GALACTOSE
13502,4Z4Y,True,True,False,ALPHA-L-FUCOSE
13503,4Z4Y,True,False,False,ALPHA D-GALACTOSE
13504,4Z4Z,True,True,False,ALPHA-L-FUCOSE
13505,4Z4Z,True,False,False,ALPHA D-GALACTOSE
13506,4Z5W,True,False,True,N-ACETYL-D-GLUCOSAMINE
13507,4Z61,True,False,True,N-ACETYL-D-GLUCOSAMINE
13508,4Z62,True,False,True,N-ACETYL-D-GLUCOSAMINE
13509,4Z63,True,False,True,N-ACETYL-D-GLUCOSAMINE
13510,4Z64,True,False,True,N-ACETYL-D-GLUCOSAMINE
13511,4Z6A,True,False,True,BETA-D-GLUCOSE
13512,4Z6A,True,True,False,ALPHA-L-FUCOSE
13513,4Z7I,True,False,True,N-ACETYL-D-GLUCOSAMINE
13514,4Z7I,True,False,True,ALPHA-D-MANNOSE
13515,4Z7N,True,False,True,N-ACETYL-D-GLUCOSAMINE
13516,4Z7N,True,False,True,BETA-D-MANNOSE
13517,4Z7N,True,False,True,ALPHA-D-MANNOSE
13518,4Z7O,True,False,True,N-ACETYL-D-GLUCOSAMINE
13519,4Z7O,True,False,True,BETA-D-MANNOSE
13520,4Z7O,True,False,True,ALPHA-D-MANNOSE
13521,4Z7Q,True,False,True,N-ACETYL-D-GLUCOSAMINE
13522,4Z7Q,True,False,True,BETA-D-MANNOSE
13523,4Z7Q,True,False,True,ALPHA-D-MANNOSE
13524,4Z7U,True,False,True,N-ACETYL-D-GLUCOSAMINE
13525,4Z7U,True,True,False,ALPHA-L-FUCOSE
13526,4Z7V,True,False,True,N-ACETYL-D-GLUCOSAMINE
13527,4Z7V,True,True,False,ALPHA-L-FUCOSE
13528,4Z7V,True,False,True,ALPHA-D-MANNOSE
13529,4Z7W,True,False,True,N-ACETYL-D-GLUCOSAMINE
13530,4Z7W,True,True,False,ALPHA-L-FUCOSE
13531,4Z7W,True,False,True,ALPHA-D-MANNOSE
13532,4Z80,True,False,True,N-ACETYL-D-GLUCOSAMINE
13533,4Z8S,True,False,True,N-ACETYL-D-GLUCOSAMINE
13534,4Z8S,True,True,False,ALPHA-L-FUCOSE
13535,4Z8S,True,False,True,BETA-D-MANNOSE
13536,4Z9O,True,False,True,N-ACETYL-D-GLUCOSAMINE
13537,4Z9W,True,False,True,N-ACETYL-D-GLUCOSAMINE
13538,4Z9W,True,True,False,ALPHA-L-FUCOSE
13539,4Z9W,True,False,True,BETA-D-MANNOSE
13540,4ZA3,True,False,True,N-ACETYL-D-GLUCOSAMINE
13541,4ZA3,True,True,False,ALPHA-L-FUCOSE
13542,4ZA3,True,False,True,BETA-D-MANNOSE
13543,4ZAK,True,False,True,N-ACETYL-D-GLUCOSAMINE
13544,4ZAK,True,False,True,"N-[(2S,3S,4R)-1-(alpha-D-galactopyranosyloxy)-3,4-dihydroxyoctadecan-2-yl]hexacosanethioamide"
13545,4ZAS,True,False,False,dTDP-4-keto-6-deoxyglucose
13546,4ZB0,True,False,True,ALPHA-D-GLUCOSE
13547,4ZB2,True,False,True,ALPHA-D-GLUCOSE
13548,4ZB5,True,False,True,ALPHA-D-GLUCOSE
13549,4ZBC,True,False,True,ALPHA-D-GLUCOSE
13550,4ZBK,True,False,True,N-ACETYL-D-GLUCOSAMINE
13551,4ZBV,True,False,True,N-ACETYL-D-GLUCOSAMINE
13552,4ZBV,True,True,False,ALPHA-L-FUCOSE
13553,4ZBV,True,False,True,BETA-D-MANNOSE
13554,4ZBV,True,False,True,BETA-D-GALACTOSE
13555,4ZBV,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13556,4ZC6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13557,4ZCG,True,False,True,N-ACETYL-D-GLUCOSAMINE
13558,4ZCJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13559,4ZCJ,True,False,True,BETA-D-MANNOSE
13560,4ZEL,True,False,True,N-ACETYL-D-GLUCOSAMINE
13561,4ZEL,True,False,True,BETA-D-MANNOSE
13562,4ZEL,True,False,True,ALPHA-D-MANNOSE
13563,4ZES,True,False,False,O1-METHYL-MANNOSE
13564,4ZET,True,False,True,BETA-D-GALACTOSE
13565,4ZET,True,False,True,N-ACETYL-D-GLUCOSAMINE
13566,4ZET,True,False,True,ALPHA-D-MANNOSE
13567,4ZEV,True,False,True,ALPHA-D-MANNOSE-6-PHOSPHATE
13568,4ZEW,True,False,True,ALPHA-D-GLUCOSE-6-PHOSPHATE
13569,4ZFM,True,False,True,BETA-D-GLUCOSE-6-PHOSPHATE
13570,4ZFM,True,False,True,"1,5-anhydro-6-O-phosphono-D-glucitol"
13571,4ZFM,True,False,True,BETA-D-GLUCOSE
13572,4ZFU,True,False,True,N-ACETYL-D-GLUCOSAMINE
13573,4ZFU,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13574,4ZFU,True,True,False,ALPHA-L-FUCOSE
13575,4ZFU,True,False,True,BETA-D-MANNOSE
13576,4ZFW,True,False,True,N-ACETYL-D-GLUCOSAMINE
13577,4ZFW,True,False,False,ALPHA D-GALACTOSE
13578,4ZFW,True,False,True,BETA-D-GALACTOSE
13579,4ZFW,True,True,False,ALPHA-L-FUCOSE
13580,4ZFW,True,False,True,BETA-D-MANNOSE
13581,4ZFY,True,False,True,N-ACETYL-D-GLUCOSAMINE
13582,4ZFY,True,False,True,ALPHA-METHYL-D-GALACTOSIDE
13583,4ZFY,True,False,True,BETA-D-MANNOSE
13584,4ZG6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13585,4ZG6,True,False,True,BETA-D-MANNOSE
13586,4ZG7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13587,4ZG9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13588,4ZG9,True,False,True,BETA-D-MANNOSE
13589,4ZGA,True,False,True,N-ACETYL-D-GLUCOSAMINE
13590,4ZGR,True,False,True,N-ACETYL-D-GLUCOSAMINE
13591,4ZGR,True,False,True,N-ACETYL-D-GALACTOSAMINE
13592,4ZGR,True,False,True,BETA-D-GALACTOSE
13593,4ZGR,True,True,False,ALPHA-L-FUCOSE
13594,4ZGR,True,False,True,BETA-D-MANNOSE
13595,4ZGR,True,False,True,ALPHA-D-MANNOSE
13596,4ZGV,True,False,False,B-OCTYLGLUCOSIDE
13597,4ZH1,True,False,True,BETA-D-GALACTOSE
13598,4ZH1,True,False,False,O-SIALIC ACID
13599,4ZH1,True,False,True,BETA-D-GLUCOSE
13600,4ZH1,True,False,True,N-ACETYL-D-GALACTOSAMINE
13601,4ZH5,True,False,True,BETA-D-GLUCOSE
13602,4ZH7,True,True,False,ALPHA-L-FUCOSE
13603,4ZH7,True,False,True,BETA-D-GALACTOSE
13604,4ZH7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13605,4ZHT,True,False,True,2-(acetylamino)-2-deoxy-beta-D-mannopyranose
13606,4ZJF,True,False,True,N-ACETYL-D-GLUCOSAMINE
13607,4ZK9,True,False,True,N-ACETYL-D-GLUCOSAMINE
13608,4ZK9,True,False,True,BETA-D-MANNOSE
13609,4ZKB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13610,4ZKB,True,False,True,BETA-D-MANNOSE
13611,4ZKC,True,False,True,N-ACETYL-D-GLUCOSAMINE
13612,4ZKC,True,False,True,BETA-D-MANNOSE
13613,4ZKQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13614,4ZLB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13615,4ZLB,True,True,False,ALPHA-L-FUCOSE
13616,4ZLB,True,False,True,BETA-D-MANNOSE
13617,4ZLP,True,False,True,N-ACETYL-D-GLUCOSAMINE
13618,4ZLP,True,False,True,ALPHA-D-MANNOSE
13619,4ZLT,True,False,True,N-ACETYL-D-GLUCOSAMINE
13620,4ZLU,True,False,False,Levoglucosan
13621,4ZMA,True,False,True,BETA-D-GLUCOSE
13622,4ZMA,True,True,False,ALPHA-L-FUCOSE
13623,4ZMJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13624,4ZMJ,True,False,True,BETA-D-MANNOSE
13625,4ZMJ,True,False,True,ALPHA-D-MANNOSE
13626,4ZNE,True,False,True,N-ACETYL-D-GLUCOSAMINE
13627,4ZNE,True,False,True,ALPHA-D-MANNOSE
13628,4ZNE,True,True,False,BETA-L-FUCOSE
13629,4ZNQ,True,False,True,ALPHA-D-MANNOSE
13630,4ZNR,True,False,True,ALPHA-D-MANNOSE
13631,4ZO6,True,False,True,BETA-D-GLUCOSE
13632,4ZO7,True,False,True,BETA-D-GLUCOSE
13633,4ZO7,True,False,True,ALPHA-D-GLUCOSE
13634,4ZO8,True,False,True,BETA-D-GLUCOSE
13635,4ZO9,True,False,True,ALPHA-D-GLUCOSE
13636,4ZO9,True,False,True,BETA-D-GLUCOSE
13637,4ZOC,True,False,True,BETA-D-GLUCOSE
13638,4ZOD,True,False,True,BETA-D-GLUCOSE
13639,4ZPL,True,False,True,N-ACETYL-D-GLUCOSAMINE
13640,4ZPL,True,True,False,ALPHA-L-FUCOSE
13641,4ZPL,True,False,True,BETA-D-MANNOSE
13642,4ZPM,True,False,True,ALPHA-D-MANNOSE
13643,4ZPM,True,False,True,N-ACETYL-D-GLUCOSAMINE
13644,4ZPN,True,True,False,ALPHA-L-FUCOSE
13645,4ZPN,True,False,True,N-ACETYL-D-GLUCOSAMINE
13646,4ZPN,True,False,True,ALPHA-D-MANNOSE
13647,4ZPO,True,False,True,N-ACETYL-D-GLUCOSAMINE
13648,4ZPO,True,True,False,ALPHA-L-FUCOSE
13649,4ZPO,True,False,True,ALPHA-D-MANNOSE
13650,4ZPP,True,False,True,N-ACETYL-D-GLUCOSAMINE
13651,4ZPP,True,False,True,ALPHA-D-MANNOSE
13652,4ZPQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13653,4ZPQ,True,True,False,ALPHA-L-FUCOSE
13654,4ZPQ,True,False,True,ALPHA-D-MANNOSE
13655,4ZPS,True,False,True,ALPHA-D-MANNOSE
13656,4ZPT,True,False,True,N-ACETYL-D-GLUCOSAMINE
13657,4ZPV,True,False,True,N-ACETYL-D-GLUCOSAMINE
13658,4ZPW,True,False,True,N-ACETYL-D-GLUCOSAMINE
13659,4ZR1,True,False,False,B-OCTYLGLUCOSIDE
13660,4ZR5,True,False,True,N-ACETYL-D-GLUCOSAMINE
13661,4ZRD,True,False,True,N-ACETYL-D-GLUCOSAMINE
13662,4ZRD,True,False,True,BETA-D-MANNOSE
13663,4ZRD,True,False,True,ALPHA-D-MANNOSE
13664,4ZRE,True,False,True,N-ACETYL-D-GLUCOSAMINE
13665,4ZRE,True,False,True,BETA-D-MANNOSE
13666,4ZS6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13667,4ZSO,True,False,True,N-ACETYL-D-GLUCOSAMINE
13668,4ZSO,True,True,False,ALPHA-L-FUCOSE
13669,4ZT8,True,False,True,N-ACETYL-D-GLUCOSAMINE
13670,4ZU0,True,False,True,N-ACETYL-D-GLUCOSAMINE
13671,4ZU4,True,False,False,"dTDP-4,6-dideoxy-4-formamido-glucose"
13672,4ZV7,True,False,True,N-ACETYL-D-GLUCOSAMINE
13673,4ZWI,True,True,False,"(6R)-1-O-acetyl-2,6-anhydro-6-{[4-(sulfamoyloxy)piperidin-1-yl]sulfonyl}-L-glucitol"
13674,4ZX1,True,True,False,"(6R)-5-O-acetyl-2,6-anhydro-6-{[4-(sulfamoyloxy)piperidin-1-yl]sulfonyl}-L-glucitol"
13675,4ZXB,True,False,True,N-ACETYL-D-GLUCOSAMINE
13676,4ZXB,True,True,False,ALPHA-L-FUCOSE
13677,4ZXB,True,False,True,BETA-D-MANNOSE
13678,4ZXB,True,False,True,ALPHA-D-MANNOSE
13679,4ZXL,True,False,True,N-ACETYL-D-GLUCOSAMINE
13680,4ZXN,True,False,True,N-ACETYL-D-GLUCOSAMINE
13681,4ZZ6,True,False,True,N-ACETYL-D-GLUCOSAMINE
13682,4ZZ8,True,False,False,D-GLUCOSAMINE
13683,4ZZE,True,False,True,ALPHA-D-GLUCOSE
13684,4ZZP,True,False,True,N-ACETYL-D-GLUCOSAMINE
13685,4ZZQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
13686,4ZZT,True,False,True,N-ACETYL-D-GLUCOSAMINE
13687,4ZZT,True,False,True,ALPHA-D-MANNOSE
13688,4ZZT,True,False,True,4-DEOXY-4-THIO-BETA-D-GLUCOPYRANOSE
13689,4ZZT,True,False,True,BETA-D-GLUCOSE
13690,4ZZU,True,False,True,N-ACETYL-D-GLUCOSAMINE
13691,4ZZU,True,False,True,4-DEOXY-4-THIO-BETA-D-GLUCOPYRANOSE
13692,4ZZU,True,False,True,BETA-D-GLUCOSE
13693,4ZZV,True,False,True,N-ACETYL-D-GLUCOSAMINE
13694,4ZZV,True,False,True,ALPHA-D-MANNOSE
13695,4ZZW,True,False,True,N-ACETYL-D-GLUCOSAMINE
13696,4ZZW,True,False,True,ALPHA-D-MANNOSE
13697,5A05,True,False,True,ALPHA-D-GLUCOSE
13698,5A05,True,False,True,BETA-D-GLUCOSE
13699,5A09,True,False,True,N-ACETYL-D-GLUCOSAMINE
13700,5A09,True,True,False,ALPHA-L-FUCOSE
13701,5A0A,True,False,True,N-ACETYL-D-GLUCOSAMINE
13702,5A0A,True,True,False,ALPHA-L-FUCOSE
13703,5A0B,True,False,True,N-ACETYL-D-GLUCOSAMINE
13704,5A0B,True,True,False,ALPHA-L-FUCOSE
13705,5A0C,True,False,True,N-ACETYL-D-GLUCOSAMINE
13706,5A0C,True,True,False,ALPHA-L-FUCOSE
13707,5A0F,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
13708,5A1A,True,False,True,2-phenylethyl 1-thio-beta-D-galactopyranoside
13709,5A1S,True,False,False,B-OCTYLGLUCOSIDE
13710,5A25,True,False,False,B-OCTYLGLUCOSIDE
13711,5A2E,True,False,True,N-ACETYL-D-GLUCOSAMINE
13712,5A2F,True,False,True,N-ACETYL-D-GLUCOSAMINE
13713,5A2I,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13714,5A2K,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13715,5A2L,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13716,5A2M,True,False,True,N-ACETYL-D-GLUCOSAMINE
13717,5A2R,True,False,True,N-ACETYL-D-GLUCOSAMINE
13718,5A3I,True,False,True,N-ACETYL-D-GLUCOSAMINE
13719,5A3L,True,False,True,N-ACETYL-D-GLUCOSAMINE
13720,5A3L,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
13721,5A3M,True,False,True,N-ACETYL-D-GLUCOSAMINE
13722,5A3O,True,False,False,O1-METHYL-MANNOSE
13723,5A56,True,False,True,ALPHA-METHYL-N-ACETYL-D-GALACTOSAMINE
13724,5A56,True,False,True,BETA-D-GALACTOSE
13725,5A57,True,False,True,BETA-D-GALACTOSE
13726,5A58,True,False,True,BETA-D-GALACTOSE
13727,5A58,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13728,5A59,True,False,True,BETA-D-GALACTOSE
13729,5A59,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13730,5A5A,True,False,True,BETA-D-GALACTOSE
13731,5A5A,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
13732,5A5A,True,False,True,N-ACETYL-D-GALACTOSAMINE
13733,5A63,True,False,True,N-ACETYL-D-GLUCOSAMINE
13734,5A63,True,False,True,BETA-D-MANNOSE
13735,5A6B,True,False,False,O-(2-ACETAMIDO-2-DEOXY D-GLUCOPYRANOSYLIDENE) AMINO-N-PHENYLCARBAMATE
13736,5A6V,True,False,True,N-ACETYL-D-GLUCOSAMINE
13737,5A6X,True,True,False,ALPHA-L-METHYL-FUCOSE
13738,5A6Y,True,False,True,ALPHA-D-MANNOSE
13739,5A6Z,True,True,False,ALPHA-L-FUCOSE
13740,5A6Z,True,False,True,N-ACETYL-D-GLUCOSAMINE
13741,5A6Z,True,False,True,BETA-D-GALACTOSE
13742,5A6Z,True,False,False,ALPHA D-GALACTOSE
13743,5A70,True,True,False,ALPHA-L-FUCOSE
13744,5A70,True,False,True,N-ACETYL-D-GLUCOSAMINE
13745,5A70,True,False,True,BETA-D-GALACTOSE
13746,5A71,True,False,True,N-ACETYL-D-GLUCOSAMINE
13747,5A7E,True,False,True,N-ACETYL-D-GLUCOSAMINE
